task_created_time,task_completed_time
2022-11-04 07:31:58 +0700,2022-11-04 10:16:44 +0900
2022-11-04 12:52:40 +0700,2022-11-04 13:58:28 +0700
2022-11-04 07:44:48 +0700,2022-11-04 13:58:29 +0700
2022-11-04 08:20:40 +0700,2022-11-04 13:58:23 +0700
2022-11-04 09:11:54 +0700,2022-11-04 13:58:26 +0700
2022-11-04 10:35:54 +0700,2022-11-04 13:58:26 +0700
2022-11-04 07:16:33 +0700,2022-11-04 13:58:25 +0700
2022-11-04 09:59:29 +0700,2022-11-04 13:58:29 +0700
2022-11-04 10:06:07 +0700,2022-11-04 13:58:25 +0700
2022-11-04 09:05:49 +0700,2022-11-04 13:58:27 +0700
2022-11-04 08:56:20 +0700,2022-11-04 13:58:12 +0700
2022-11-04 12:42:50 +0700,2022-11-04 13:58:28 +0700
2022-11-04 08:21:28 +0700,2022-11-04 13:58:26 +0700
2022-11-04 10:34:51 +0700,2022-11-04 13:58:34 +0700
2022-11-04 12:30:29 +0700,2022-11-04 13:58:28 +0700
2022-11-04 12:45:57 +0700,2022-11-04 13:58:18 +0700
2022-11-04 10:43:42 +0700,2022-11-04 13:58:27 +0700
2022-11-04 08:52:31 +0700,2022-11-04 13:58:27 +0700
2022-11-04 09:54:48 +0700,2022-11-04 14:58:26 +0800
2022-11-04 10:40:34 +0700,2022-11-04 13:58:28 +0700
2022-11-04 13:41:32 +0700,2022-11-04 14:58:26 +0800
2022-11-04 12:20:07 +0700,2022-11-04 13:58:29 +0700
2022-11-04 07:31:58 +0700,2022-11-04 14:49:54 +0900
2022-11-04 10:18:16 +0700,2022-11-04 13:58:29 +0700
2022-11-04 10:08:27 +0700,2022-11-04 13:39:55 +0700
2022-11-04 09:42:09 +0700,2022-11-04 13:58:27 +0700
2022-11-04 09:14:09 +0700,2022-11-04 13:58:24 +0700
2022-11-04 10:51:04 +0700,2022-11-04 13:58:26 +0700
2022-11-04 09:44:30 +0700,2022-11-04 13:58:28 +0700
2022-11-04 10:52:17 +0700,2022-11-04 13:58:23 +0700
2022-11-04 12:35:57 +0700,2022-11-04 13:58:25 +0700
2022-11-04 11:20:53 +0700,2022-11-04 13:58:16 +0700
2022-11-04 11:40:49 +0700,2022-11-04 13:58:12 +0700
2022-11-04 09:50:32 +0700,2022-11-04 13:58:17 +0700
2022-11-04 11:28:38 +0700,2022-11-04 13:58:16 +0700
2022-11-04 10:19:40 +0700,2022-11-04 13:58:16 +0700
2022-11-04 07:52:55 +0700,2022-11-04 14:58:16 +0800
2022-11-04 10:07:26 +0700,2022-11-04 13:58:16 +0700
2022-11-04 08:54:15 +0700,2022-11-04 13:58:18 +0700
2022-11-04 12:01:02 +0700,2022-11-04 13:58:16 +0700
2022-11-04 11:25:49 +0700,2022-11-04 13:58:17 +0700
2022-11-04 08:21:25 +0700,2022-11-04 13:57:54 +0700
2022-11-04 13:08:49 +0700,2022-11-04 13:58:02 +0700
2022-11-04 08:51:37 +0700,2022-11-04 13:58:14 +0700
2022-11-04 09:46:56 +0700,2022-11-04 13:58:14 +0700
2022-11-04 09:52:31 +0700,2022-11-04 13:58:18 +0700
2022-11-04 09:00:17 +0700,2022-11-04 13:58:17 +0700
2022-11-04 11:26:58 +0700,2022-11-04 13:58:17 +0700
2022-11-04 10:40:31 +0700,2022-11-04 13:58:18 +0700
2022-11-04 09:13:05 +0700,2022-11-04 13:58:17 +0700
2022-11-04 12:39:40 +0700,2022-11-04 13:29:47 +0700
2022-11-04 09:02:03 +0700,2022-11-04 13:58:17 +0700
2022-11-04 08:35:46 +0700,2022-11-04 13:58:16 +0700
2022-11-04 10:51:58 +0700,2022-11-04 13:57:59 +0700
2022-11-04 13:12:50 +0700,2022-11-04 13:58:18 +0700
2022-11-04 09:37:11 +0700,2022-11-04 14:58:17 +0800
2022-11-04 13:40:48 +0700,2022-11-04 13:58:15 +0700
2022-11-04 07:46:51 +0700,2022-11-04 13:58:17 +0700
2022-11-04 10:45:53 +0700,2022-11-04 13:58:11 +0700
2022-11-04 12:39:40 +0700,2022-11-04 13:37:36 +0700
2022-11-04 10:51:58 +0700,2022-11-04 13:57:59 +0700
2022-11-04 07:14:00 +0700,2022-11-04 14:58:16 +0800
2022-11-04 09:47:27 +0700,2022-11-04 13:58:20 +0700
2022-11-04 08:28:31 +0700,2022-11-04 13:58:20 +0700
2022-11-04 10:53:21 +0700,2022-11-04 13:54:18 +0700
2022-11-04 13:57:48 +0700,2022-11-04 13:58:19 +0700
2022-11-04 12:40:00 +0700,2022-11-04 13:58:18 +0700
2022-11-04 13:02:40 +0700,2022-11-04 13:58:19 +0700
2022-11-04 07:31:14 +0700,2022-11-04 14:58:19 +0800
2022-11-04 09:55:31 +0700,2022-11-04 13:58:20 +0700
2022-11-04 12:39:40 +0700,2022-11-04 13:38:58 +0700
2022-11-04 12:43:31 +0700,2022-11-04 13:58:16 +0700
2022-11-04 08:37:18 +0700,2022-11-04 13:58:16 +0700
2022-11-04 10:12:41 +0700,2022-11-04 13:58:17 +0700
2022-11-04 10:48:54 +0700,2022-11-04 13:58:18 +0700
2022-11-04 10:21:57 +0700,2022-11-04 13:58:19 +0700
2022-11-04 08:21:16 +0700,2022-11-04 13:58:19 +0700
2022-11-04 12:43:30 +0700,2022-11-04 13:58:16 +0700
2022-11-04 10:55:24 +0700,2022-11-04 13:58:19 +0700
2022-11-04 13:51:21 +0700,2022-11-04 14:58:16 +0800
2022-11-04 13:30:30 +0700,2022-11-04 13:58:28 +0700
2022-11-04 10:08:28 +0700,2022-11-04 13:57:01 +0700
2022-11-04 10:08:15 +0700,2022-11-04 13:58:31 +0700
2022-11-04 09:04:13 +0700,2022-11-04 13:58:27 +0700
2022-11-04 11:40:35 +0700,2022-11-04 13:43:31 +0700
2022-11-04 07:59:47 +0700,2022-11-04 13:58:30 +0700
2022-11-04 12:57:15 +0700,2022-11-04 13:58:29 +0700
2022-11-04 13:12:35 +0700,2022-11-04 13:58:16 +0700
2022-11-04 12:11:06 +0700,2022-11-04 13:58:30 +0700
2022-11-04 11:32:53 +0700,2022-11-04 13:58:29 +0700
2022-11-04 09:26:37 +0700,2022-11-04 13:58:31 +0700
2022-11-04 12:39:37 +0700,2022-11-04 13:58:30 +0700
2022-11-04 09:05:59 +0700,2022-11-04 13:58:28 +0700
2022-11-04 08:38:26 +0700,2022-11-04 13:58:29 +0700
2022-11-04 10:23:32 +0700,2022-11-04 13:58:28 +0700
2022-11-04 08:34:32 +0700,2022-11-04 13:58:23 +0700
2022-11-04 09:00:19 +0700,2022-11-04 13:58:31 +0700
2022-11-04 08:56:20 +0700,2022-11-04 13:58:12 +0700
2022-11-04 09:36:50 +0700,2022-11-04 13:58:30 +0700
2022-11-04 11:40:35 +0700,2022-11-04 13:44:00 +0700
2022-11-04 13:28:29 +0700,2022-11-04 13:58:32 +0700
2022-11-04 08:46:02 +0700,2022-11-04 13:58:31 +0700
2022-11-04 09:34:12 +0700,2022-11-04 13:58:31 +0700
2022-11-04 12:40:40 +0700,2022-11-04 13:58:32 +0700
2022-11-04 13:14:46 +0700,2022-11-04 13:58:31 +0700
2022-11-04 09:05:48 +0700,2022-11-04 13:58:31 +0700
2022-11-04 11:40:35 +0700,2022-11-04 13:47:49 +0700
2022-11-04 11:00:22 +0700,2022-11-04 13:58:29 +0700
2022-11-04 08:54:00 +0700,2022-11-04 13:58:30 +0700
2022-11-04 11:04:11 +0700,2022-11-04 13:58:30 +0700
2022-11-04 09:17:28 +0700,2022-11-04 13:58:32 +0700
2022-11-04 09:01:47 +0700,2022-11-04 13:58:33 +0700
2022-11-04 13:39:47 +0700,2022-11-04 13:58:28 +0700
2022-11-04 08:29:28 +0700,2022-11-04 13:58:25 +0700
2022-11-04 09:50:30 +0700,2022-11-04 14:33:10 +0800
2022-11-04 13:30:25 +0700,2022-11-04 14:58:30 +0800
2022-11-04 10:24:10 +0700,2022-11-04 13:58:32 +0700
2022-11-04 13:24:05 +0700,2022-11-04 13:58:31 +0700
2022-11-04 07:35:13 +0700,2022-11-04 13:58:30 +0700
2022-11-04 08:29:29 +0700,2022-11-04 13:58:25 +0700
2022-11-04 09:12:50 +0700,2022-11-04 13:58:29 +0700
2022-11-04 12:43:29 +0700,2022-11-04 13:58:30 +0700
2022-11-04 09:23:51 +0700,2022-11-04 13:58:23 +0700
2022-11-04 11:16:47 +0700,2022-11-04 13:58:28 +0700
2022-11-04 11:57:17 +0700,2022-11-04 13:58:31 +0700
2022-11-04 10:16:02 +0700,2022-11-04 13:58:30 +0700
2022-11-04 13:36:40 +0700,2022-11-04 13:58:29 +0700
2022-11-04 09:28:44 +0700,2022-11-04 13:58:31 +0700
2022-11-04 11:48:13 +0700,2022-11-04 13:58:31 +0700
2022-11-04 09:00:19 +0700,2022-11-04 13:58:31 +0700
2022-11-04 09:57:13 +0700,2022-11-04 14:58:28 +0800
2022-11-04 13:15:58 +0700,2022-11-04 14:58:31 +0800
2022-11-04 09:22:09 +0700,2022-11-04 13:58:30 +0700
2022-11-04 10:40:40 +0700,2022-11-04 13:58:30 +0700
2022-11-04 08:06:04 +0700,2022-11-04 13:57:47 +0700
2022-11-04 11:46:19 +0700,2022-11-04 13:57:47 +0700
2022-11-04 07:36:11 +0700,2022-11-04 13:57:48 +0700
2022-11-04 10:50:58 +0700,2022-11-04 13:57:49 +0700
2022-11-04 11:40:14 +0700,2022-11-04 13:38:16 +0700
2022-11-04 09:40:44 +0700,2022-11-04 13:57:48 +0700
2022-11-04 11:17:00 +0700,2022-11-04 13:57:36 +0700
2022-11-04 10:13:43 +0700,2022-11-04 13:57:47 +0700
2022-11-04 11:12:21 +0700,2022-11-04 13:57:48 +0700
2022-11-04 10:12:58 +0700,2022-11-04 13:57:45 +0700
2022-11-04 11:01:18 +0700,2022-11-04 13:57:48 +0700
2022-11-04 08:37:54 +0700,2022-11-04 13:56:21 +0700
2022-11-04 11:16:59 +0700,2022-11-04 13:57:36 +0700
2022-11-04 10:15:58 +0700,2022-11-04 13:57:48 +0700
2022-11-04 11:26:10 +0700,2022-11-04 13:57:48 +0700
2022-11-04 11:59:36 +0700,2022-11-04 13:52:57 +0700
2022-11-04 10:59:46 +0700,2022-11-04 13:57:48 +0700
2022-11-04 11:27:22 +0700,2022-11-04 13:57:48 +0700
2022-11-04 11:51:48 +0700,2022-11-04 13:57:49 +0700
2022-11-04 09:29:12 +0700,2022-11-04 13:57:48 +0700
2022-11-04 07:14:18 +0700,2022-11-04 14:57:49 +0800
2022-11-04 11:44:29 +0700,2022-11-04 13:57:50 +0700
2022-11-04 11:46:19 +0700,2022-11-04 13:57:47 +0700
2022-11-04 11:16:59 +0700,2022-11-04 13:57:36 +0700
2022-11-04 09:58:21 +0700,2022-11-04 13:57:45 +0700
2022-11-04 13:14:38 +0700,2022-11-04 13:57:46 +0700
2022-11-04 10:45:46 +0700,2022-11-04 13:57:41 +0700
2022-11-04 11:59:36 +0700,2022-11-04 13:41:27 +0700
2022-11-04 09:09:06 +0700,2022-11-04 13:57:41 +0700
2022-11-04 07:22:52 +0700,2022-11-04 13:57:30 +0700
2022-11-04 10:55:22 +0700,2022-11-04 13:57:49 +0700
2022-11-04 11:26:53 +0700,2022-11-04 13:57:49 +0700
2022-11-04 10:23:41 +0700,2022-11-04 13:57:49 +0700
2022-11-04 10:58:41 +0700,2022-11-04 13:57:46 +0700
2022-11-04 13:56:55 +0700,2022-11-04 13:57:47 +0700
2022-11-04 09:34:46 +0700,2022-11-04 13:57:45 +0700
2022-11-04 10:16:41 +0700,2022-11-04 14:57:41 +0800
2022-11-04 11:05:31 +0700,2022-11-04 13:57:46 +0700
2022-11-04 08:02:12 +0700,2022-11-04 13:57:47 +0700
2022-11-04 10:20:18 +0700,2022-11-04 15:57:44 +0900
2022-11-04 09:09:08 +0700,2022-11-04 13:57:47 +0700
2022-11-04 07:15:50 +0700,2022-11-04 14:57:36 +0800
2022-11-04 10:00:33 +0700,2022-11-04 13:57:46 +0700
2022-11-04 09:48:08 +0700,2022-11-04 12:58:02 +0700
2022-11-04 09:00:09 +0700,2022-11-04 13:58:09 +0700
2022-11-04 10:06:56 +0700,2022-11-04 13:55:57 +0700
2022-11-04 10:06:14 +0700,2022-11-04 13:58:08 +0700
2022-11-04 12:22:58 +0700,2022-11-04 13:58:09 +0700
2022-11-04 12:29:28 +0700,2022-11-04 13:58:08 +0700
2022-11-04 09:32:12 +0700,2022-11-04 13:01:51 +0700
2022-11-04 08:16:40 +0700,2022-11-04 13:58:08 +0700
2022-11-04 09:24:07 +0700,2022-11-04 13:58:08 +0700
2022-11-04 11:47:37 +0700,2022-11-04 15:58:08 +0900
2022-11-04 13:50:16 +0700,2022-11-04 14:58:11 +0800
2022-11-04 10:03:56 +0700,2022-11-04 13:58:09 +0700
2022-11-04 08:34:48 +0700,2022-11-04 13:58:08 +0700
2022-11-04 12:58:33 +0700,2022-11-04 13:58:08 +0700
2022-11-04 12:32:10 +0700,2022-11-04 13:58:13 +0700
2022-11-04 10:51:57 +0700,2022-11-04 13:57:59 +0700
2022-11-04 11:27:36 +0700,2022-11-04 13:58:10 +0700
2022-11-04 13:13:45 +0700,2022-11-04 13:58:06 +0700
2022-11-04 10:02:57 +0700,2022-11-04 13:58:04 +0700
2022-11-04 08:42:34 +0700,2022-11-04 13:58:07 +0700
2022-11-04 13:11:42 +0700,2022-11-04 13:58:06 +0700
2022-11-04 07:37:04 +0700,2022-11-04 08:59:21 +0700
2022-11-04 12:34:25 +0700,2022-11-04 13:58:06 +0700
2022-11-04 09:43:37 +0700,2022-11-04 13:58:08 +0700
2022-11-04 11:01:18 +0700,2022-11-04 13:58:05 +0700
2022-11-04 08:43:02 +0700,2022-11-04 13:58:06 +0700
2022-11-04 11:26:17 +0700,2022-11-04 13:58:08 +0700
2022-11-04 09:20:52 +0700,2022-11-04 13:58:08 +0700
2022-11-04 11:11:00 +0700,2022-11-04 13:58:07 +0700
2022-11-04 10:53:46 +0700,2022-11-04 13:58:06 +0700
2022-11-04 07:42:44 +0700,2022-11-04 13:58:03 +0700
2022-11-04 09:25:40 +0700,2022-11-04 13:58:02 +0700
2022-11-04 08:43:02 +0700,2022-11-04 13:58:06 +0700
2022-11-04 09:11:56 +0700,2022-11-04 13:58:08 +0700
2022-11-04 12:04:17 +0700,2022-11-04 13:58:08 +0700
2022-11-04 11:51:06 +0700,2022-11-04 13:58:07 +0700
2022-11-04 12:03:47 +0700,2022-11-04 13:58:04 +0700
2022-11-04 10:51:57 +0700,2022-11-04 13:57:59 +0700
2022-11-04 07:37:03 +0700,2022-11-04 09:25:50 +0700
2022-11-04 10:11:04 +0700,2022-11-04 13:58:08 +0700
2022-11-04 11:42:16 +0700,2022-11-04 13:58:08 +0700
2022-11-04 09:54:43 +0700,2022-11-04 13:58:04 +0700
2022-11-04 13:16:28 +0700,2022-11-04 13:58:10 +0700
2022-11-04 08:38:11 +0700,2022-11-04 14:58:08 +0800
2022-11-04 07:37:04 +0700,2022-11-04 09:10:21 +0700
2022-11-04 12:39:38 +0700,2022-11-04 14:58:09 +0800
2022-11-04 09:34:47 +0700,2022-11-04 13:58:09 +0700
2022-11-04 08:48:19 +0700,2022-11-04 13:58:11 +0700
2022-11-04 08:43:02 +0700,2022-11-04 13:58:06 +0700
2022-11-04 10:00:42 +0700,2022-11-04 13:58:07 +0700
2022-11-04 08:18:11 +0700,2022-11-04 13:58:03 +0700
2022-11-04 12:08:58 +0700,2022-11-04 13:58:10 +0700
2022-11-04 10:51:57 +0700,2022-11-04 13:57:59 +0700
2022-11-04 08:21:25 +0700,2022-11-04 13:57:54 +0700
2022-11-04 10:17:38 +0700,2022-11-04 13:58:09 +0700
2022-11-04 11:40:40 +0700,2022-11-04 13:58:11 +0700
2022-11-04 11:36:37 +0700,2022-11-04 13:58:06 +0700
2022-11-04 12:45:28 +0700,2022-11-04 13:58:06 +0700
2022-11-04 11:04:34 +0700,2022-11-04 13:58:04 +0700
2022-11-04 11:09:16 +0700,2022-11-04 13:58:12 +0700
2022-11-04 11:09:12 +0700,2022-11-04 13:58:09 +0700
2022-11-04 10:44:09 +0700,2022-11-04 13:58:09 +0700
2022-11-04 09:39:39 +0700,2022-11-04 13:58:08 +0700
2022-11-04 10:23:26 +0700,2022-11-04 13:58:10 +0700
2022-11-04 09:32:24 +0700,2022-11-04 13:58:10 +0700
2022-11-04 07:37:04 +0700,2022-11-04 09:25:50 +0700
2022-11-04 08:21:25 +0700,2022-11-04 13:57:54 +0700
2022-11-04 07:55:57 +0700,2022-11-04 13:58:31 +0700
2022-11-04 08:56:35 +0700,2022-11-04 14:58:33 +0800
2022-11-04 10:44:58 +0700,2022-11-04 13:58:30 +0700
2022-11-04 10:32:55 +0700,2022-11-04 13:58:34 +0700
2022-11-04 11:38:56 +0700,2022-11-04 13:58:31 +0700
2022-11-04 11:24:03 +0700,2022-11-04 13:58:32 +0700
2022-11-04 10:54:32 +0700,2022-11-04 13:47:43 +0700
2022-11-04 09:48:06 +0700,2022-11-04 13:58:28 +0700
2022-11-04 08:46:36 +0700,2022-11-04 13:58:33 +0700
2022-11-04 11:22:47 +0700,2022-11-04 13:58:33 +0700
2022-11-04 10:20:18 +0700,2022-11-04 15:58:29 +0900
2022-11-04 10:14:58 +0700,2022-11-04 13:58:29 +0700
2022-11-04 09:57:22 +0700,2022-11-04 13:58:35 +0700
2022-11-04 12:59:15 +0700,2022-11-04 13:58:34 +0700
2022-11-04 09:53:41 +0700,2022-11-04 14:58:35 +0800
2022-11-04 12:16:11 +0700,2022-11-04 13:58:40 +0700
2022-11-04 12:33:59 +0700,2022-11-04 13:58:37 +0700
2022-11-04 09:19:41 +0700,2022-11-04 13:58:36 +0700
2022-11-04 09:00:42 +0700,2022-11-04 13:58:34 +0700
2022-11-04 09:34:08 +0700,2022-11-04 14:58:34 +0800
2022-11-04 09:41:14 +0700,2022-11-04 13:58:35 +0700
2022-11-04 13:33:55 +0700,2022-11-04 13:58:32 +0700
2022-11-04 09:19:11 +0700,2022-11-04 13:58:36 +0700
2022-11-04 11:30:54 +0700,2022-11-04 13:58:32 +0700
2022-11-04 13:01:02 +0700,2022-11-04 13:58:31 +0700
2022-11-04 09:12:51 +0700,2022-11-04 13:58:35 +0700
2022-11-04 13:14:46 +0700,2022-11-04 13:58:31 +0700
2022-11-04 12:40:29 +0700,2022-11-04 13:58:32 +0700
2022-11-04 12:58:52 +0700,2022-11-04 13:58:30 +0700
2022-11-04 09:50:44 +0700,2022-11-04 13:58:32 +0700
2022-11-04 08:29:29 +0700,2022-11-04 13:58:25 +0700
2022-11-04 09:48:06 +0700,2022-11-04 13:58:28 +0700
2022-11-04 10:50:53 +0700,2022-11-04 13:58:36 +0700
2022-11-04 10:32:53 +0700,2022-11-04 13:58:33 +0700
2022-11-04 09:42:28 +0700,2022-11-04 13:58:32 +0700
2022-11-04 11:40:35 +0700,2022-11-04 13:54:07 +0700
2022-11-04 13:08:23 +0700,2022-11-04 13:58:32 +0700
2022-11-04 08:29:29 +0700,2022-11-04 13:58:25 +0700
2022-11-04 09:21:19 +0700,2022-11-04 13:58:34 +0700
2022-11-04 13:27:13 +0700,2022-11-04 13:58:32 +0700
2022-11-04 09:59:14 +0700,2022-11-04 13:58:36 +0700
2022-11-04 09:16:46 +0700,2022-11-04 13:58:34 +0700
2022-11-04 09:11:04 +0700,2022-11-04 13:58:36 +0700
2022-11-04 08:46:37 +0700,2022-11-04 13:58:33 +0700
2022-11-04 11:39:41 +0700,2022-11-04 13:58:34 +0700
2022-11-04 13:28:43 +0700,2022-11-04 15:58:33 +0900
2022-11-04 13:33:55 +0700,2022-11-04 13:58:32 +0700
2022-11-04 11:01:49 +0700,2022-11-04 13:58:32 +0700
2022-11-04 11:33:42 +0700,2022-11-04 13:58:32 +0700
2022-11-04 09:22:27 +0700,2022-11-04 13:57:57 +0700
2022-11-04 09:21:19 +0700,2022-11-04 13:58:34 +0700
2022-11-04 09:59:11 +0700,2022-11-04 13:58:30 +0700
2022-11-04 08:37:17 +0700,2022-11-04 13:58:37 +0700
2022-11-04 08:19:45 +0700,2022-11-04 13:58:33 +0700
2022-11-04 12:59:14 +0700,2022-11-04 13:58:34 +0700
2022-11-04 10:50:30 +0700,2022-11-04 13:58:33 +0700
2022-11-04 10:41:06 +0700,2022-11-04 13:58:34 +0700
2022-11-04 13:19:28 +0700,2022-11-04 13:58:34 +0700
2022-11-04 08:29:29 +0700,2022-11-04 13:58:25 +0700
2022-11-04 13:35:04 +0700,2022-11-04 13:58:34 +0700
2022-11-04 12:41:26 +0700,2022-11-04 13:58:34 +0700
2022-11-04 12:21:11 +0700,2022-11-04 13:58:33 +0700
2022-11-04 08:57:23 +0700,2022-11-04 13:58:29 +0700
2022-11-04 13:33:55 +0700,2022-11-04 13:58:32 +0700
2022-11-04 10:41:47 +0700,2022-11-04 13:58:37 +0700
2022-11-04 09:22:35 +0700,2022-11-04 13:58:37 +0700
2022-11-04 13:21:40 +0700,2022-11-04 13:58:34 +0700
2022-11-04 09:54:55 +0700,2022-11-04 13:58:37 +0700
2022-11-04 10:17:48 +0700,2022-11-04 13:58:37 +0700
2022-11-04 08:50:38 +0700,2022-11-04 13:58:29 +0700
2022-11-04 09:35:25 +0700,2022-11-04 13:58:36 +0700
2022-11-04 10:14:59 +0700,2022-11-04 13:58:29 +0700
2022-11-04 12:24:10 +0700,2022-11-04 13:58:38 +0700
2022-11-04 09:48:35 +0700,2022-11-04 13:58:25 +0700
2022-11-04 10:33:10 +0700,2022-11-04 13:58:37 +0700
2022-11-04 10:33:00 +0700,2022-11-04 13:58:37 +0700
2022-11-04 09:47:56 +0700,2022-11-04 13:29:50 +0700
2022-11-04 08:24:22 +0700,2022-11-04 13:58:37 +0700
2022-11-04 09:15:45 +0700,2022-11-04 13:58:35 +0700
2022-11-04 11:53:06 +0700,2022-11-04 13:58:38 +0700
2022-11-04 09:11:30 +0700,2022-11-04 13:58:43 +0700
2022-11-04 09:59:23 +0700,2022-11-04 13:16:58 +0700
2022-11-04 13:14:51 +0700,2022-11-04 13:58:38 +0700
2022-11-04 11:53:06 +0700,2022-11-04 13:58:38 +0700
2022-11-04 10:54:32 +0700,2022-11-04 13:47:43 +0700
2022-11-04 10:41:08 +0700,2022-11-04 13:58:00 +0700
2022-11-04 09:43:04 +0700,2022-11-04 13:58:37 +0700
2022-11-04 10:10:18 +0700,2022-11-04 13:58:43 +0700
2022-11-04 12:06:32 +0700,2022-11-04 13:58:36 +0700
2022-11-04 07:33:17 +0700,2022-11-04 13:58:38 +0700
2022-11-04 09:31:55 +0700,2022-11-04 13:58:39 +0700
2022-11-04 11:36:31 +0700,2022-11-04 13:58:42 +0700
2022-11-04 10:23:54 +0700,2022-11-04 13:58:40 +0700
2022-11-04 13:26:25 +0700,2022-11-04 13:58:41 +0700
2022-11-04 10:05:17 +0700,2022-11-04 13:42:14 +0700
2022-11-04 09:57:51 +0700,2022-11-04 13:58:38 +0700
2022-11-04 13:08:30 +0700,2022-11-04 13:58:39 +0700
2022-11-04 09:25:26 +0700,2022-11-04 13:58:34 +0700
2022-11-04 10:45:07 +0700,2022-11-04 13:58:36 +0700
2022-11-04 08:57:05 +0700,2022-11-04 14:58:35 +0800
2022-11-04 10:14:18 +0700,2022-11-04 13:58:36 +0700
2022-11-04 08:13:39 +0700,2022-11-04 13:58:39 +0700
2022-11-04 11:45:41 +0700,2022-11-04 13:58:39 +0700
2022-11-04 07:09:31 +0700,2022-11-04 13:58:37 +0700
2022-11-04 12:52:49 +0700,2022-11-04 14:58:38 +0800
2022-11-04 10:03:02 +0700,2022-11-04 13:58:37 +0700
2022-11-04 12:21:11 +0700,2022-11-04 13:58:33 +0700
2022-11-04 09:55:37 +0700,2022-11-04 13:58:41 +0700
2022-11-04 08:58:43 +0700,2022-11-04 13:58:37 +0700
2022-11-04 08:37:17 +0700,2022-11-04 13:58:37 +0700
2022-11-04 09:59:48 +0700,2022-11-04 13:58:43 +0700
2022-11-04 13:04:57 +0700,2022-11-04 13:58:39 +0700
2022-11-04 13:39:38 +0700,2022-11-04 13:58:41 +0700
2022-11-04 11:53:06 +0700,2022-11-04 13:58:38 +0700
2022-11-04 09:57:16 +0700,2022-11-04 13:58:40 +0700
2022-11-04 09:47:55 +0700,2022-11-04 13:37:01 +0700
2022-11-04 09:56:16 +0700,2022-11-04 13:58:35 +0700
2022-11-04 10:41:25 +0700,2022-11-04 13:58:35 +0700
2022-11-04 08:39:25 +0700,2022-11-04 13:58:41 +0700
2022-11-04 11:53:06 +0700,2022-11-04 13:58:38 +0700
2022-11-04 07:33:17 +0700,2022-11-04 13:58:38 +0700
2022-11-04 07:33:17 +0700,2022-11-04 13:58:38 +0700
2022-11-04 10:10:30 +0700,2022-11-04 13:58:40 +0700
2022-11-04 09:47:55 +0700,2022-11-04 13:38:18 +0700
2022-11-04 08:45:51 +0700,2022-11-04 14:58:41 +0800
2022-11-04 13:16:21 +0700,2022-11-04 13:58:40 +0700
2022-11-04 13:05:13 +0700,2022-11-04 13:58:41 +0700
2022-11-04 09:25:02 +0700,2022-11-04 13:58:42 +0700
2022-11-04 09:25:35 +0700,2022-11-04 13:58:42 +0700
2022-11-04 09:08:27 +0700,2022-11-04 13:58:36 +0700
2022-11-04 09:36:51 +0700,2022-11-04 13:58:38 +0700
2022-11-04 12:06:24 +0700,2022-11-04 13:58:42 +0700
2022-11-04 09:47:54 +0700,2022-11-04 13:39:52 +0700
2022-11-04 09:47:23 +0700,2022-11-04 13:58:46 +0700
2022-11-04 12:10:44 +0700,2022-11-04 13:58:42 +0700
2022-11-04 09:51:29 +0700,2022-11-04 14:58:39 +0800
2022-11-04 12:23:52 +0700,2022-11-04 13:58:38 +0700
2022-11-04 09:06:03 +0700,2022-11-04 13:58:40 +0700
2022-11-04 13:12:35 +0700,2022-11-04 13:58:16 +0700
2022-11-04 08:24:22 +0700,2022-11-04 13:58:37 +0700
2022-11-04 12:21:11 +0700,2022-11-04 13:58:33 +0700
2022-11-04 10:19:34 +0700,2022-11-04 13:58:37 +0700
2022-11-04 12:14:34 +0700,2022-11-04 13:58:37 +0700
2022-11-04 13:28:44 +0700,2022-11-04 15:58:33 +0900
2022-11-04 10:05:16 +0700,2022-11-04 13:36:51 +0700
2022-11-04 10:54:29 +0700,2022-11-04 13:52:42 +0700
2022-11-04 08:49:50 +0700,2022-11-04 13:58:40 +0700
2022-11-04 09:33:27 +0700,2022-11-04 13:58:42 +0700
2022-11-04 10:02:27 +0700,2022-11-04 13:58:41 +0700
2022-11-04 09:43:31 +0700,2022-11-04 13:58:40 +0700
2022-11-04 13:39:38 +0700,2022-11-04 13:58:41 +0700
2022-11-04 10:08:18 +0700,2022-11-04 13:58:38 +0700
2022-11-04 08:54:03 +0700,2022-11-04 14:58:41 +0800
2022-11-04 09:19:29 +0700,2022-11-04 13:58:40 +0700
2022-11-04 11:47:45 +0700,2022-11-04 13:58:43 +0700
2022-11-04 13:20:45 +0700,2022-11-04 14:58:43 +0800
2022-11-04 08:10:00 +0700,2022-11-04 13:58:40 +0700
2022-11-04 08:56:20 +0700,2022-11-04 13:58:12 +0700
2022-11-04 09:47:56 +0700,2022-11-04 13:35:27 +0700
2022-11-04 07:50:02 +0700,2022-11-04 14:58:35 +0800
2022-11-04 10:33:41 +0700,2022-11-04 13:58:38 +0700
2022-11-04 10:53:16 +0700,2022-11-04 13:58:37 +0700
2022-11-04 10:22:50 +0700,2022-11-04 13:58:36 +0700
2022-11-04 09:58:21 +0700,2022-11-04 13:58:36 +0700
2022-11-04 09:19:10 +0700,2022-11-04 13:58:38 +0700
2022-11-04 07:20:06 +0700,2022-11-04 13:58:34 +0700
2022-11-04 10:14:59 +0700,2022-11-04 13:58:29 +0700
